.ID.  localsearch  rho  ants  statusElite  iteration - 1  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
149  3  0.6051  45  e  1  4347955.77777778|427  0  0.6055  39  ne  2  3262528
149  3  0.6051  45  e  1  4347955.77777778|430  0  0.6512  49  ne  2  3253617.6
149  3  0.6051  45  e  1  4347955.77777778|435  2  0.6852  48  ne  2  3256730.8
149  3  0.6051  45  e  1  4347955.77777778|437  1  0.6328  54  ne  2  3253872.8
149  3  0.6051  45  e  1  4347955.77777778|438  1  0.5911  38  ne  2  3268614
149  3  0.6051  45  e  1  4347955.77777778|439  0  0.8207  49  ne  2  3280088.8
149  3  0.6051  45  e  1  4347955.77777778|440  0  0.4528  56  ne  2  3259576.4
149  3  0.6051  45  e  1  4347955.77777778|442  3  0.5827  37  ne  2  3234808.8
149  3  0.6051  45  e  1  4347955.77777778|443  1  0.6944  49  ne  2  3262284.8
149  3  0.6051  45  e  1  4347955.77777778|444  1  0.5624  61  ne  2  3264947.2
149  3  0.6051  45  e  1  4347955.77777778|445  3  0.5448  47  ne  2  4466837.71428571
149  3  0.6051  45  e  1  4347955.77777778|450  2  0.4547  44  ne  2  3255101.2
149  3  0.6051  45  e  1  4347955.77777778|452  0  0.7049  57  ne  2  3262299.2
149  3  0.6051  45  e  1  4347955.77777778|455  2  0.4628  42  ne  2  4483742.85714286
149  3  0.6051  45  e  1  4347955.77777778|458  2  0.7123  45  ne  2  3263735.6
149  3  0.6051  45  e  1  4347955.77777778|460  2  0.6401  52  ne  2  3263113.6
149  3  0.6051  45  e  1  4347955.77777778|462  2  0.6315  52  ne  2  4494662
149  3  0.6051  45  e  1  4347955.77777778|464  1  0.5538  30  ne  2  3250088.4
149  3  0.6051  45  e  1  4347955.77777778|471  3  0.5836  36  ne  2  4347176.44444444
149  3  0.6051  45  e  1  4347955.77777778|480  0  0.7915  35  ne  2  3267297.2
149  3  0.6051  45  e  1  4347955.77777778|483  3  0.6073  47  ne  2  4468683.71428571
149  3  0.6051  45  e  1  4347955.77777778|485  1  0.4782  39  ne  2  3263326.4
149  3  0.6051  45  e  1  4347955.77777778|487  2  0.571  36  ne  2  4479467.14285714
149  3  0.6051  45  e  1  4347955.77777778|490  2  0.5848  51  ne  2  3253113.6
73  3  0.3795  13  e  1  4341416.22222222|278  3  0.3557  13  ne  2  4343414.22222222
73  3  0.3795  13  e  1  4341416.22222222|281  0  0.5786  13  ne  2  3261587.2
73  3  0.3795  13  e  1  4341416.22222222|286  3  0.4093  20  ne  2  3238508.4
73  3  0.3795  13  e  1  4341416.22222222|295  2  0.3128  19  ne  2  4487264.28571429
73  3  0.3795  13  e  1  4341416.22222222|296  2  0.3158  23  ne  2  3249502.4
73  3  0.3795  13  e  1  4341416.22222222|298  1  0.3939  15  ne  2  3257769.6
73  3  0.3795  13  e  1  4341416.22222222|300  3  0.3994  27  ne  2  4464262.57142857
73  3  0.3795  13  e  1  4341416.22222222|302  2  0.3362  8  ne  2  3251883.2
73  3  0.3795  13  e  1  4341416.22222222|304  3  0.3476  12  ne  2  4346522.44444444
73  3  0.3795  13  e  1  4341416.22222222|306  3  0.367  12  ne  2  4346352.66666667
73  3  0.3795  13  e  1  4341416.22222222|311  0  0.5246  25  ne  2  3258250.8
73  3  0.3795  13  e  1  4341416.22222222|315  3  0.5054  14  ne  2  4346338.66666667
73  3  0.3795  13  e  1  4341416.22222222|319  3  0.5167  10  ne  2  4343879.33333333
73  3  0.3795  13  e  1  4341416.22222222|321  0  0.3823  22  ne  2  3249173.2
73  3  0.3795  13  e  1  4341416.22222222|322  0  0.2795  27  ne  2  3258864.4
73  3  0.3795  13  e  1  4341416.22222222|325  2  0.4195  23  ne  2  3254300.4
73  3  0.3795  13  e  1  4341416.22222222|329  1  0.29  15  ne  2  3247652.4
73  3  0.3795  13  e  1  4341416.22222222|335  3  0.4038  10  ne  2  4343780.44444444
73  3  0.3795  13  e  1  4341416.22222222|337  3  0.5126  20  ne  2  4344452.22222222
73  3  0.3795  13  e  1  4341416.22222222|341  0  0.5669  12  ne  2  3261286
73  3  0.3795  13  e  1  4341416.22222222|345  3  0.4158  11  ne  2  3237924.4
73  3  0.3795  13  e  1  4341416.22222222|346  2  0.3475  9  ne  2  4483266.28571429
73  3  0.3795  13  e  1  4341416.22222222|348  1  0.4505  17  ne  2  4482143.42857143
73  3  0.3795  13  e  1  4341416.22222222|353  3  0.3588  7  ne  2  4346092
