.ID.  localsearch  rho  ants  statusElite  iteration  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
119  3  0.33  34  e  1  5300277.6|313  0  0.3  36  ne  2  5334683.2
119  3  0.33  34  e  1  5300277.6|314  3  0.37  40  ne  2  5303253.4
119  3  0.33  34  e  1  5300277.6|315  0  0.39  29  ne  2  4704592
119  3  0.33  34  e  1  5300277.6|322  3  0.26  40  ne  2  4681590
119  3  0.33  34  e  1  5300277.6|326  1  0.34  31  ne  2  4694489.2
119  3  0.33  34  e  1  5300277.6|328  3  0.27  19  ne  2  5306588.4
119  3  0.33  34  e  1  5300277.6|331  1  0.27  36  ne  2  4693572
119  3  0.33  34  e  1  5300277.6|332  1  0.4  45  ne  2  4708023.2
119  3  0.33  34  e  1  5300277.6|334  3  0.37  60  ne  2  4685980.8
119  3  0.33  34  e  1  5300277.6|336  2  0.32  31  ne  2  4699440
119  3  0.33  34  e  1  5300277.6|339  3  0.4  32  ne  2  4680280
119  3  0.33  34  e  1  5300277.6|345  2  0.33  31  ne  2  4689044.8
119  3  0.33  34  e  1  5300277.6|353  3  0.39  24  ne  2  5308699.6
119  3  0.33  34  e  1  5300277.6|359  2  0.36  54  ne  2  4704810.4
119  3  0.33  34  e  1  5300277.6|360  2  0.45  36  ne  2  4693542.8
119  3  0.33  34  e  1  5300277.6|361  3  0.22  33  ne  2  5301755
119  3  0.33  34  e  1  5300277.6|364  3  0.33  45  ne  2  4681565.6
119  3  0.33  34  e  1  5300277.6|368  1  0.37  46  ne  2  4700271.2
119  3  0.33  34  e  1  5300277.6|375  1  0.23  21  ne  2  4697524
119  3  0.33  34  e  1  5300277.6|378  1  0.23  24  ne  2  4694973.6
119  3  0.33  34  e  1  5300277.6|379  2  0.32  29  ne  2  4699856.8
119  3  0.33  34  e  1  5300277.6|380  2  0.29  33  ne  2  4694387.2
119  3  0.33  34  e  1  5300277.6|381  2  0.33  36  ne  2  4696049.2
119  3  0.33  34  e  1  5300277.6|383  2  0.31  35  ne  2  5321940
119  3  0.33  34  e  1  5300277.6|384  3  0.37  41  ne  2  5301802.8
119  3  0.33  34  e  1  5300277.6|389  1  0.38  35  ne  2  4697866.4
