.ID.  localsearch  rho  ants  statusElite  iteration  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
254  2  0.1914  10  e  1  3059964.75|462  1  0.2351  10  ne  2  3445476
254  2  0.1914  10  e  1  3059964.75|463  2  0.2223  10  ne  2  3445126.57142857
254  2  0.1914  10  e  1  3059964.75|464  2  0.187  12  ne  2  3066117.5
254  2  0.1914  10  e  1  3059964.75|466  2  0.208  7  ne  2  3444593.71428571
254  2  0.1914  10  e  1  3059964.75|468  2  0.1285  17  ne  2  3061354.25
254  2  0.1914  10  e  1  3059964.75|469  3  0.191  19  ne  2  3054183.75
254  2  0.1914  10  e  1  3059964.75|476  1  0.2223  8  ne  2  3439992
254  2  0.1914  10  e  1  3059964.75|477  1  0.2097  6  ne  2  3450893.14285714
254  2  0.1914  10  e  1  3059964.75|484  0  0.1171  15  ne  2  3060822.75
254  2  0.1914  10  e  1  3059964.75|485  2  0.1629  9  ne  2  3064851.75
254  2  0.1914  10  e  1  3059964.75|486  2  0.1604  15  ne  2  3443824.85714286
254  2  0.1914  10  e  1  3059964.75|488  1  0.076  10  ne  2  3444738.28571429
116  3  0.5346  22  e  1  3051646|279  3  0.6742  27  ne  2  3052019.25
116  3  0.5346  22  e  1  3051646|290  3  0.517  15  ne  2  3051313.25
116  3  0.5346  22  e  1  3051646|296  3  0.6076  20  ne  2  3049175.75
116  3  0.5346  22  e  1  3051646|297  3  0.4081  17  ne  2  3048540.25
116  3  0.5346  22  e  1  3051646|298  1  0.5322  32  ne  2  3456747.71428571
116  3  0.5346  22  e  1  3051646|322  1  0.5899  10  ne  2  3447462
116  3  0.5346  22  e  1  3051646|325  2  0.5967  18  ne  2  3444014
116  3  0.5346  22  e  1  3051646|332  0  0.5812  17  ne  2  3458234.85714286
116  3  0.5346  22  e  1  3051646|335  0  0.2611  33  ne  2  3446019.71428571
116  3  0.5346  22  e  1  3051646|337  2  0.6306  28  ne  2  3445190.28571429
