.ID.  localsearch  rho  ants  statusElite  iteration - 1  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
42  3  0.15  27  e  1  3454519.42857143|504  2  0.26  37  ne  2  3469737.42857143
42  3  0.15  27  e  1  3454519.42857143|505  3  0.17  35  ne  2  3456040
42  3  0.15  27  e  1  3454519.42857143|506  3  0.02  13  ne  2  3458080.57142857
42  3  0.15  27  e  1  3454519.42857143|509  3  0.2  18  ne  2  3455178.85714286
42  3  0.15  27  e  1  3454519.42857143|512  3  0.05  25  ne  2  3452461.42857143
42  3  0.15  27  e  1  3454519.42857143|514  3  0.2  37  ne  2  3457164
42  3  0.15  27  e  1  3454519.42857143|515  1  0.11  35  ne  2  3463879.71428571
42  3  0.15  27  e  1  3454519.42857143|516  2  0.08  22  ne  2  3468663.42857143
42  3  0.15  27  e  1  3454519.42857143|517  3  0.26  18  ne  2  3457684.85714286
42  3  0.15  27  e  1  3454519.42857143|518  0  0.15  10  ne  2  3475045.42857143
42  3  0.15  27  e  1  3454519.42857143|519  3  0.27  27  ne  2  3455678.85714286
42  3  0.15  27  e  1  3454519.42857143|520  3  0.13  30  ne  2  3449206.85714286
42  3  0.15  27  e  1  3454519.42857143|522  3  0.15  36  ne  2  3461508.57142857
245  3  0.14  25  e  1  3458900.85714286|281  1  0.08  14  ne  2  3469534.85714286
245  3  0.14  25  e  1  3458900.85714286|283  1  0.03  31  ne  2  3473160.85714286
245  3  0.14  25  e  1  3458900.85714286|284  3  0.13  23  ne  2  3458174.57142857
245  3  0.14  25  e  1  3458900.85714286|285  3  0.1  15  ne  2  3461992
245  3  0.14  25  e  1  3458900.85714286|287  0  0.21  16  ne  2  3468274.57142857
245  3  0.14  25  e  1  3458900.85714286|292  3  0.08  23  ne  2  3457942.28571429
245  3  0.14  25  e  1  3458900.85714286|293  3  0.15  23  ne  2  3456111.14285714
245  3  0.14  25  e  1  3458900.85714286|295  3  0.23  22  ne  2  3462421.14285714
245  3  0.14  25  e  1  3458900.85714286|297  2  0.13  18  ne  2  3471400.85714286
245  3  0.14  25  e  1  3458900.85714286|302  1  0.03  20  ne  2  3467874.85714286
245  3  0.14  25  e  1  3458900.85714286|305  3  0.22  23  ne  2  3450916
245  3  0.14  25  e  1  3458900.85714286|307  3  0.12  7  ne  2  3456820.85714286
245  3  0.14  25  e  1  3458900.85714286|308  0  0.14  36  ne  2  3471500.28571429
245  3  0.14  25  e  1  3458900.85714286|314  0  0.17  24  ne  2  3471164.57142857
245  3  0.14  25  e  1  3458900.85714286|319  3  0.11  14  ne  2  3458123.71428571
245  3  0.14  25  e  1  3458900.85714286|320  3  0.23  35  ne  2  3452268
245  3  0.14  25  e  1  3458900.85714286|326  3  0.19  23  ne  2  3453999.71428571
245  3  0.14  25  e  1  3458900.85714286|327  0  0.02  26  ne  2  3464358.28571429
245  3  0.14  25  e  1  3458900.85714286|335  3  0.21  18  ne  2  3462545.71428571
245  3  0.14  25  e  1  3458900.85714286|336  3  0.19  24  ne  2  3451632.57142857
245  3  0.14  25  e  1  3458900.85714286|337  0  0.17  30  ne  2  3469271.71428571
245  3  0.14  25  e  1  3458900.85714286|338  3  0.3  36  ne  2  3458015.14285714
245  3  0.14  25  e  1  3458900.85714286|342  3  0.15  33  ne  2  3456731.14285714
245  3  0.14  25  e  1  3458900.85714286|346  1  0.29  17  ne  2  3471813.71428571
245  3  0.14  25  e  1  3458900.85714286|351  3  0.12  25  ne  2  3461045.71428571
245  3  0.14  25  e  1  3458900.85714286|353  2  0.01  26  ne  2  3471812.28571429
245  3  0.14  25  e  1  3458900.85714286|361  0  0.1  21  ne  2  3468544.57142857
245  3  0.14  25  e  1  3458900.85714286|362  3  0.08  16  ne  2  3458504.28571429
245  3  0.14  25  e  1  3458900.85714286|367  2  0.25  26  ne  2  3472869.71428571
245  3  0.14  25  e  1  3458900.85714286|368  3  0.17  26  ne  2  3455877.71428571
245  3  0.14  25  e  1  3458900.85714286|371  2  0.09  17  ne  2  3468259.14285714
245  3  0.14  25  e  1  3458900.85714286|379  3  0.16  21  ne  2  3464223.71428571
245  3  0.14  25  e  1  3458900.85714286|385  0  0.09  37  ne  2  3471225.71428571
245  3  0.14  25  e  1  3458900.85714286|389  0  0.13  21  ne  2  3469490.28571429
245  3  0.14  25  e  1  3458900.85714286|391  3  0.13  39  ne  2  3458921.42857143
