.ID.  localsearch  rho  ants  statusElite  iteration  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
277  3  0.4037  9  e  1  5147362.22222222|439  1  0.4953  13  ne  2  6136002.4
277  3  0.4037  9  e  1  5147362.22222222|440  3  0.2615  1  ne  2  5153014.22222222
277  3  0.4037  9  e  1  5147362.22222222|442  1  0.1829  11  ne  2  6126339.6
277  3  0.4037  9  e  1  5147362.22222222|443  2  0.4502  3  ne  2  6136386
277  3  0.4037  9  e  1  5147362.22222222|447  3  0.3515  17  ne  2  5150214.44444444
277  3  0.4037  9  e  1  5147362.22222222|448  0  0.3289  28  ne  2  6120753.2
277  3  0.4037  9  e  1  5147362.22222222|449  3  0.4089  11  ne  2  5144084.66666667
277  3  0.4037  9  e  1  5147362.22222222|459  3  0.4114  10  ne  2  5151086.22222222
277  3  0.4037  9  e  1  5147362.22222222|464  0  0.5209  4  ne  2  6140105.6
277  3  0.4037  9  e  1  5147362.22222222|465  2  0.4185  12  ne  2  6123551.2
277  3  0.4037  9  e  1  5147362.22222222|466  3  0.2696  2  ne  2  5150993.11111111
277  3  0.4037  9  e  1  5147362.22222222|467  3  0.4617  7  ne  2  5149307.55555556
277  3  0.4037  9  e  1  5147362.22222222|470  1  0.3287  19  ne  2  6110952
277  3  0.4037  9  e  1  5147362.22222222|473  3  0.4438  6  ne  2  5155042.66666667
277  3  0.4037  9  e  1  5147362.22222222|476  3  0.3285  24  ne  2  5149914.22222222
277  3  0.4037  9  e  1  5147362.22222222|480  3  0.4009  9  ne  2  5148180.66666667
277  3  0.4037  9  e  1  5147362.22222222|482  0  0.5537  12  ne  2  6146738
277  3  0.4037  9  e  1  5147362.22222222|485  3  0.3829  13  ne  2  5148879.33333333
277  3  0.4037  9  e  1  5147362.22222222|486  3  0.4323  11  ne  2  5151450.44444444
108  3  0.1221  59  e  1  5154288|279  3  0.1395  73  ne  2  5156259.55555556
108  3  0.1221  59  e  1  5154288|280  0  0.2262  43  ne  2  6124409.6
108  3  0.1221  59  e  1  5154288|282  3  0.346  48  ne  2  5156363.33333333
108  3  0.1221  59  e  1  5154288|283  3  0.1908  47  ne  2  5154041.11111111
108  3  0.1221  59  e  1  5154288|284  3  0.076  74  ne  2  6101061.2
108  3  0.1221  59  e  1  5154288|290  3  0.1375  27  ne  2  5152696.22222222
108  3  0.1221  59  e  1  5154288|306  2  0.0542  55  ne  2  6125098
108  3  0.1221  59  e  1  5154288|308  3  0.0664  54  ne  2  5156677.55555556
108  3  0.1221  59  e  1  5154288|309  3  0.1036  50  ne  2  6095277.2
108  3  0.1221  59  e  1  5154288|310  2  0.0873  48  ne  2  6120778.8
108  3  0.1221  59  e  1  5154288|313  1  0.131  60  ne  2  6121848.4
108  3  0.1221  59  e  1  5154288|316  2  0.2465  62  ne  2  6126503.2
108  3  0.1221  59  e  1  5154288|319  2  0.1267  65  ne  2  6108792.8
108  3  0.1221  59  e  1  5154288|322  1  0.1288  56  ne  2  6127241.6
108  3  0.1221  59  e  1  5154288|324  3  0.1541  51  ne  2  6093398
108  3  0.1221  59  e  1  5154288|325  0  0.1161  62  ne  2  6125927.2
108  3  0.1221  59  e  1  5154288|327  3  0.2348  48  ne  2  5145418.22222222
108  3  0.1221  59  e  1  5154288|334  3  0.1543  55  ne  2  5148456.44444444
108  3  0.1221  59  e  1  5154288|335  3  0.2179  72  ne  2  6094354.8
108  3  0.1221  59  e  1  5154288|336  3  0.1152  63  ne  2  6092993.2
108  3  0.1221  59  e  1  5154288|339  3  0.1415  56  ne  2  6094450
108  3  0.1221  59  e  1  5154288|342  2  0.0486  55  ne  2  6118792.8
108  3  0.1221  59  e  1  5154288|343  2  0.1012  64  ne  2  6116128.4
108  3  0.1221  59  e  1  5154288|344  3  0.3421  45  ne  2  6093771.6
108  3  0.1221  59  e  1  5154288|345  3  0.1548  61  ne  2  5148670.44444444
108  3  0.1221  59  e  1  5154288|346  0  0.2094  66  ne  2  6124204.8
108  3  0.1221  59  e  1  5154288|347  3  0.1268  68  ne  2  5156176.22222222
108  3  0.1221  59  e  1  5154288|349  3  0.2166  63  ne  2  6093107.6
108  3  0.1221  59  e  1  5154288|350  0  0.1764  63  ne  2  6111003.6
108  3  0.1221  59  e  1  5154288|352  3  0.1206  49  ne  2  5151136
108  3  0.1221  59  e  1  5154288|354  0  0.0915  77  ne  2  6124346
108  3  0.1221  59  e  1  5154288|372  3  0.1049  64  ne  2  5156637.77777778
108  3  0.1221  59  e  1  5154288|373  3  0.1525  62  ne  2  5151356.88888889
108  3  0.1221  59  e  1  5154288|377  0  0.2126  71  ne  2  6126096.4
108  3  0.1221  59  e  1  5154288|381  2  0.2484  60  ne  2  6126133.2
108  3  0.1221  59  e  1  5154288|386  3  0.1642  64  ne  2  6094981.6
108  3  0.1221  59  e  1  5154288|387  0  0.1031  54  ne  2  6120840.8
108  3  0.1221  59  e  1  5154288|389  1  0.267  74  ne  2  6117103.2
108  3  0.1221  59  e  1  5154288|392  3  0.0863  65  ne  2  6098382.4
108  3  0.1221  59  e  1  5154288|393  0  0.3028  66  ne  2  6124615.2
108  3  0.1221  59  e  1  5154288|397  3  0.2356  60  ne  2  6091573.2
108  3  0.1221  59  e  1  5154288|407  2  0.1293  63  ne  2  6125694.8
108  3  0.1221  59  e  1  5154288|409  3  0.054  52  ne  2  5152406.66666667
108  3  0.1221  59  e  1  5154288|410  3  0.1701  58  ne  2  6099226
108  3  0.1221  59  e  1  5154288|411  0  0.1715  63  ne  2  6119716
108  3  0.1221  59  e  1  5154288|413  1  0.2522  52  ne  2  6114573.2
108  3  0.1221  59  e  1  5154288|419  1  0.0566  46  ne  2  6120148.4
108  3  0.1221  59  e  1  5154288|420  3  0.1954  67  ne  2  5151671.33333333
108  3  0.1221  59  e  1  5154288|422  1  0.1875  48  ne  2  6116263.6
108  3  0.1221  59  e  1  5154288|423  0  0.1989  47  ne  2  6123276
108  3  0.1221  59  e  1  5154288|430  2  0.365  61  ne  2  6122088.4
108  3  0.1221  59  e  1  5154288|433  3  0.2037  60  ne  2  5154696.88888889
108  3  0.1221  59  e  1  5154288|434  3  0.202  52  ne  2  5149684.66666667
108  3  0.1221  59  e  1  5154288|435  3  0.1052  58  ne  2  6100733.6
108  3  0.1221  59  e  1  5154288|444  0  0.2285  57  ne  2  6112488.8
108  3  0.1221  59  e  1  5154288|445  1  0.1893  65  ne  2  6118678.4
108  3  0.1221  59  e  1  5154288|446  1  0.1185  66  ne  2  6112417.2
108  3  0.1221  59  e  1  5154288|450  1  0.1311  50  ne  2  6114672
108  3  0.1221  59  e  1  5154288|452  1  0.0628  50  ne  2  6117211.2
108  3  0.1221  59  e  1  5154288|453  0  0.1816  66  ne  2  6125199.2
108  3  0.1221  59  e  1  5154288|456  2  0.1755  47  ne  2  6113033.6
108  3  0.1221  59  e  1  5154288|458  3  0.2444  63  ne  2  5152320
108  3  0.1221  59  e  1  5154288|460  3  0.1101  69  ne  2  5154503.77777778
108  3  0.1221  59  e  1  5154288|462  3  0.2601  37  ne  2  5153207.55555556
108  3  0.1221  59  e  1  5154288|474  3  0.2496  57  ne  2  5158273.55555556
108  3  0.1221  59  e  1  5154288|475  3  0.1614  65  ne  2  5154076.44444444
108  3  0.1221  59  e  1  5154288|477  2  0.2762  64  ne  2  6122125.2
108  3  0.1221  59  e  1  5154288|479  1  0.1056  63  ne  2  6125165.6
108  3  0.1221  59  e  1  5154288|481  2  0.0822  54  ne  2  6109333.6
108  3  0.1221  59  e  1  5154288|483  3  0.2288  59  ne  2  6101844.8
108  3  0.1221  59  e  1  5154288|484  3  0.1268  63  ne  2  6093742
57  3  0.4577  22  e  1  5150747.11111111|285  3  0.4394  23  ne  2  5150132.88888889
57  3  0.4577  22  e  1  5150747.11111111|286  0  0.5242  22  ne  2  6138406.4
57  3  0.4577  22  e  1  5150747.11111111|287  2  0.5254  37  ne  2  6118157.6
57  3  0.4577  22  e  1  5150747.11111111|294  2  0.3319  14  ne  2  6111649.6
57  3  0.4577  22  e  1  5150747.11111111|297  3  0.2844  32  ne  2  5153277.55555556
57  3  0.4577  22  e  1  5150747.11111111|299  3  0.4555  22  ne  2  5151416.66666667
57  3  0.4577  22  e  1  5150747.11111111|315  1  0.3063  19  ne  2  6116975.2
57  3  0.4577  22  e  1  5150747.11111111|332  2  0.4339  23  ne  2  6117872.8
57  3  0.4577  22  e  1  5150747.11111111|337  0  0.574  29  ne  2  6142652
57  3  0.4577  22  e  1  5150747.11111111|340  3  0.525  18  ne  2  6094530.4
57  3  0.4577  22  e  1  5150747.11111111|355  0  0.3804  8  ne  2  6135396.4
57  3  0.4577  22  e  1  5150747.11111111|356  0  0.4501  34  ne  2  6125737.2
57  3  0.4577  22  e  1  5150747.11111111|359  2  0.4192  27  ne  2  6119940.4
57  3  0.4577  22  e  1  5150747.11111111|360  3  0.4637  38  ne  2  5152804.66666667
57  3  0.4577  22  e  1  5150747.11111111|403  2  0.6194  17  ne  2  6134726.4
57  3  0.4577  22  e  1  5150747.11111111|427  0  0.5199  17  ne  2  6144185.6
57  3  0.4577  22  e  1  5150747.11111111|441  3  0.2707  29  ne  2  5151080.22222222
57  3  0.4577  22  e  1  5150747.11111111|451  1  0.434  30  ne  2  6138344.4
57  3  0.4577  22  e  1  5150747.11111111|454  3  0.4719  33  ne  2  5151940
57  3  0.4577  22  e  1  5150747.11111111|455  0  0.4938  26  ne  2  6125026
57  3  0.4577  22  e  1  5150747.11111111|457  2  0.4272  20  ne  2  6119599.6
57  3  0.4577  22  e  1  5150747.11111111|461  1  0.4142  29  ne  2  6119567.6
57  3  0.4577  22  e  1  5150747.11111111|463  3  0.4933  23  ne  2  5150859.33333333
57  3  0.4577  22  e  1  5150747.11111111|468  1  0.4754  23  ne  2  6139235.6
57  3  0.4577  22  e  1  5150747.11111111|469  0  0.5362  10  ne  2  6136604.4
57  3  0.4577  22  e  1  5150747.11111111|471  3  0.6242  22  ne  2  5152928.22222222
57  3  0.4577  22  e  1  5150747.11111111|472  3  0.5376  31  ne  2  5152018.88888889
57  3  0.4577  22  e  1  5150747.11111111|478  3  0.4169  26  ne  2  6094606.8
57  3  0.4577  22  e  1  5150747.11111111|487  3  0.4642  24  ne  2  5150511.77777778
277  3  0.4037  9  e  2  4296002.54545455|490  2  0.4048  9  ne  3  4751445.6
277  3  0.4037  9  e  2  4296002.54545455|491  3  0.4052  10  ne  3  4298805.09090909
277  3  0.4037  9  e  2  4296002.54545455|493  3  0.3912  9  ne  3  4296859.45454545
277  3  0.4037  9  e  2  4296002.54545455|495  3  0.4148  10  ne  3  4727491.2
277  3  0.4037  9  e  2  4296002.54545455|501  3  0.3914  9  ne  3  4728772
277  3  0.4037  9  e  2  4296002.54545455|503  0  0.3968  9  ne  3  4773124.4
277  3  0.4037  9  e  2  4296002.54545455|504  1  0.4035  12  ne  3  4742898.8
277  3  0.4037  9  e  2  4296002.54545455|505  3  0.3977  7  ne  3  4727912.4
277  3  0.4037  9  e  2  4296002.54545455|506  3  0.417  10  ne  3  4727568.8
277  3  0.4037  9  e  2  4296002.54545455|508  3  0.4167  10  ne  3  4294905.27272727
277  3  0.4037  9  e  2  4296002.54545455|513  3  0.4079  9  ne  3  4297482.72727273
277  3  0.4037  9  e  2  4296002.54545455|517  3  0.3977  6  ne  3  4299901.81818182
277  3  0.4037  9  e  2  4296002.54545455|521  3  0.4168  7  ne  3  4726739.2
277  3  0.4037  9  e  2  4296002.54545455|524  3  0.4018  9  ne  3  4296750.90909091
277  3  0.4037  9  e  2  4296002.54545455|525  1  0.3953  11  ne  3  4755250.8
277  3  0.4037  9  e  2  4296002.54545455|527  0  0.3963  7  ne  3  4756176.8
277  3  0.4037  9  e  2  4296002.54545455|531  3  0.4191  7  ne  3  4294760.36363636
277  3  0.4037  9  e  2  4296002.54545455|532  1  0.4087  9  ne  3  4760984.4
277  3  0.4037  9  e  2  4296002.54545455|533  1  0.4362  9  ne  3  4771419.6
277  3  0.4037  9  e  2  4296002.54545455|536  1  0.3894  9  ne  3  4756240.4
277  3  0.4037  9  e  2  4296002.54545455|541  2  0.4003  7  ne  3  4751934
277  3  0.4037  9  e  2  4296002.54545455|543  3  0.4136  9  ne  3  4297625.63636364
277  3  0.4037  9  e  2  4296002.54545455|544  3  0.3981  11  ne  3  4299463.27272727
277  3  0.4037  9  e  2  4296002.54545455|546  3  0.4002  9  ne  3  4728170
277  3  0.4037  9  e  2  4296002.54545455|550  3  0.3868  8  ne  3  4727276.4
277  3  0.4037  9  e  2  4296002.54545455|554  2  0.4195  7  ne  3  4743464.4
277  3  0.4037  9  e  2  4296002.54545455|557  2  0.3933  11  ne  3  4747565.2
277  3  0.4037  9  e  2  4296002.54545455|560  3  0.419  6  ne  3  4728238
277  3  0.4037  9  e  2  4296002.54545455|561  3  0.3965  10  ne  3  4298815.81818182
277  3  0.4037  9  e  2  4296002.54545455|563  3  0.4271  8  ne  3  4297237.81818182
277  3  0.4037  9  e  2  4296002.54545455|565  3  0.3929  10  ne  3  4728754
277  3  0.4037  9  e  2  4296002.54545455|566  3  0.4167  8  ne  3  4300922.72727273
277  3  0.4037  9  e  2  4296002.54545455|568  3  0.3854  10  ne  3  4300020.54545455
277  3  0.4037  9  e  2  4296002.54545455|572  3  0.4115  9  ne  3  4726128.8
277  3  0.4037  9  e  2  4296002.54545455|573  3  0.4154  6  ne  3  4298133.63636364
