.ID.  localsearch  rho  ants  statusElite  iteration  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
21  3  0.22  94  e  1  4301344.54545455|351  1  0.21  99  ne  2  4718163.2
21  3  0.22  94  e  1  4301344.54545455|354  2  0.23  97  ne  2  4712467.6
21  3  0.22  94  e  1  4301344.54545455|359  0  0.29  94  ne  2  4709640
21  3  0.22  94  e  1  4301344.54545455|361  3  0.19  96  ne  2  4303197.09090909
21  3  0.22  94  e  1  4301344.54545455|369  1  0.16  100  ne  2  4712878.4
21  3  0.22  94  e  1  4301344.54545455|371  2  0.18  92  ne  2  4713628.4
21  3  0.22  94  e  1  4301344.54545455|372  1  0.28  87  ne  2  5178468.66666667
21  3  0.22  94  e  1  4301344.54545455|374  3  0.26  84  ne  2  4299993.63636364
21  3  0.22  94  e  1  4301344.54545455|387  3  0.14  82  ne  2  4298605.81818182
21  3  0.22  94  e  1  4301344.54545455|388  1  0.14  89  ne  2  4709800.4
21  3  0.22  94  e  1  4301344.54545455|395  3  0.15  93  ne  2  4692415.6
21  3  0.22  94  e  1  4301344.54545455|396  3  0.24  89  ne  2  4298477.81818182
21  3  0.22  94  e  1  4301344.54545455|397  3  0.2  79  ne  2  4303960.54545455
21  3  0.22  94  e  1  4301344.54545455|399  2  0.16  88  ne  2  4715421.6
21  3  0.22  94  e  1  4301344.54545455|402  3  0.34  87  ne  2  4692543.6
21  3  0.22  94  e  1  4301344.54545455|404  3  0.22  88  ne  2  4304850.90909091
21  3  0.22  94  e  1  4301344.54545455|406  0  0.25  87  ne  2  4710620
21  3  0.22  94  e  1  4301344.54545455|415  3  0.22  100  ne  2  4296908.18181818
21  3  0.22  94  e  1  4301344.54545455|416  0  0.25  100  ne  2  4719415.2
21  3  0.22  94  e  1  4301344.54545455|417  3  0.23  83  ne  2  4304096.72727273
21  3  0.22  94  e  1  4301344.54545455|418  3  0.08  87  ne  2  4306219.27272727
21  3  0.22  94  e  1  4301344.54545455|421  1  0.25  96  ne  2  5178351.11111111
21  3  0.22  94  e  1  4301344.54545455|424  3  0.18  92  ne  2  4302336.54545455
21  3  0.22  94  e  1  4301344.54545455|426  0  0.2  85  ne  2  4704276.4
