.ID.  localsearch  rho  ants  statusElite  iteration - 1  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
203  3  0.4903  20  e  1  3557385.55555556|425  3  0.5348  10  ne  2  3562771.11111111
203  3  0.4903  20  e  1  3557385.55555556|427  1  0.5968  28  ne  2  4017980.66666667
203  3  0.4903  20  e  1  3557385.55555556|428  2  0.5228  22  ne  2  4001968
203  3  0.4903  20  e  1  3557385.55555556|429  2  0.5155  8  ne  2  4014040
203  3  0.4903  20  e  1  3557385.55555556|430  1  0.5088  27  ne  2  4021122.33333333
203  3  0.4903  20  e  1  3557385.55555556|432  3  0.5447  25  ne  2  3558926.88888889
203  3  0.4903  20  e  1  3557385.55555556|433  3  0.5191  15  ne  2  3556210.88888889
203  3  0.4903  20  e  1  3557385.55555556|434  2  0.4321  19  ne  2  4009437
203  3  0.4903  20  e  1  3557385.55555556|435  3  0.473  22  ne  2  3556882.66666667
203  3  0.4903  20  e  1  3557385.55555556|437  2  0.4342  20  ne  2  4011753
203  3  0.4903  20  e  1  3557385.55555556|439  0  0.4326  26  ne  2  4017001.33333333
203  3  0.4903  20  e  1  3557385.55555556|442  3  0.4621  18  ne  2  3559378.66666667
203  3  0.4903  20  e  1  3557385.55555556|443  2  0.5647  18  ne  2  4011475.33333333
203  3  0.4903  20  e  1  3557385.55555556|446  3  0.5212  16  ne  2  3561261.77777778
203  3  0.4903  20  e  1  3557385.55555556|448  1  0.4704  33  ne  2  4008264
203  3  0.4903  20  e  1  3557385.55555556|449  2  0.4597  37  ne  2  4007222
203  3  0.4903  20  e  1  3557385.55555556|450  2  0.3393  12  ne  2  4007690.66666667
203  3  0.4903  20  e  1  3557385.55555556|451  3  0.409  43  ne  2  3560598.66666667
203  3  0.4903  20  e  1  3557385.55555556|455  1  0.6745  21  ne  2  4016381
203  3  0.4903  20  e  1  3557385.55555556|461  3  0.5539  20  ne  2  3992540
203  3  0.4903  20  e  1  3557385.55555556|465  0  0.3701  18  ne  2  4005543
203  3  0.4903  20  e  1  3557385.55555556|466  3  0.4711  22  ne  2  3557638
203  3  0.4903  20  e  1  3557385.55555556|467  3  0.5067  27  ne  2  3994585.66666667
203  3  0.4903  20  e  1  3557385.55555556|468  1  0.5819  37  ne  2  4017146
203  3  0.4903  20  e  1  3557385.55555556|469  0  0.4049  9  ne  2  4013803
203  3  0.4903  20  e  1  3557385.55555556|471  3  0.5509  21  ne  2  3559212.66666667
203  3  0.4903  20  e  1  3557385.55555556|473  3  0.4574  36  ne  2  3561114.88888889
203  3  0.4903  20  e  1  3557385.55555556|474  1  0.6193  7  ne  2  4027624
203  3  0.4903  20  e  1  3557385.55555556|478  3  0.6793  25  ne  2  3562840.88888889
203  3  0.4903  20  e  1  3557385.55555556|479  2  0.5008  26  ne  2  4007355.33333333
203  3  0.4903  20  e  1  3557385.55555556|480  1  0.547  9  ne  2  4028582.33333333
203  3  0.4903  20  e  1  3557385.55555556|481  3  0.5144  36  ne  2  3564104.44444444
203  3  0.4903  20  e  1  3557385.55555556|482  1  0.4762  23  ne  2  4009575.66666667
203  3  0.4903  20  e  1  3557385.55555556|485  2  0.5619  10  ne  2  4011325.66666667
162  3  0.5135  2  e  1  3558274.88888889|278  3  0.5283  8  ne  2  3559435.11111111
162  3  0.5135  2  e  1  3558274.88888889|280  1  0.435  17  ne  2  4023073
162  3  0.5135  2  e  1  3558274.88888889|285  3  0.4031  17  ne  2  3558953.55555556
162  3  0.5135  2  e  1  3558274.88888889|290  3  0.5023  17  ne  2  3557698
162  3  0.5135  2  e  1  3558274.88888889|293  0  0.6331  13  ne  2  4020288
162  3  0.5135  2  e  1  3558274.88888889|299  0  0.5837  17  ne  2  4025771.66666667
162  3  0.5135  2  e  1  3558274.88888889|302  0  0.3832  9  ne  2  4015366.66666667
162  3  0.5135  2  e  1  3558274.88888889|304  3  0.5321  7  ne  2  3557748
162  3  0.5135  2  e  1  3558274.88888889|305  2  0.4131  4  ne  2  4007837
162  3  0.5135  2  e  1  3558274.88888889|307  3  0.6302  7  ne  2  3992180
162  3  0.5135  2  e  1  3558274.88888889|311  3  0.5211  6  ne  2  3557726
162  3  0.5135  2  e  1  3558274.88888889|313  3  0.4122  4  ne  2  3558130.22222222
162  3  0.5135  2  e  1  3558274.88888889|318  3  0.5432  6  ne  2  3561248.44444444
162  3  0.5135  2  e  1  3558274.88888889|325  1  0.5093  3  ne  2  4014710.33333333
162  3  0.5135  2  e  1  3558274.88888889|335  1  0.4999  7  ne  2  4029653.33333333
162  3  0.5135  2  e  1  3558274.88888889|338  3  0.6214  5  ne  2  3562698.66666667
162  3  0.5135  2  e  1  3558274.88888889|347  3  0.4517  13  ne  2  3560028.22222222
162  3  0.5135  2  e  1  3558274.88888889|348  2  0.5375  8  ne  2  4017000.66666667
162  3  0.5135  2  e  1  3558274.88888889|352  0  0.5471  16  ne  2  4012382.66666667
162  3  0.5135  2  e  1  3558274.88888889|358  3  0.5251  13  ne  2  3990148.33333333
162  3  0.5135  2  e  1  3558274.88888889|359  2  0.4336  1  ne  2  4013819
162  3  0.5135  2  e  1  3558274.88888889|360  1  0.6371  4  ne  2  4031604.66666667
162  3  0.5135  2  e  1  3558274.88888889|364  3  0.5225  6  ne  2  3554800.66666667
162  3  0.5135  2  e  1  3558274.88888889|365  3  0.5381  10  ne  2  3561058.66666667
162  3  0.5135  2  e  1  3558274.88888889|368  0  0.5689  13  ne  2  4020006.66666667
162  3  0.5135  2  e  1  3558274.88888889|370  3  0.5814  5  ne  2  3557154.22222222
162  3  0.5135  2  e  1  3558274.88888889|372  1  0.6039  3  ne  2  4021452
162  3  0.5135  2  e  1  3558274.88888889|375  2  0.5952  2  ne  2  4016100.33333333
162  3  0.5135  2  e  1  3558274.88888889|378  3  0.5045  14  ne  2  3562709.77777778
162  3  0.5135  2  e  1  3558274.88888889|383  0  0.5168  8  ne  2  4021353.66666667
162  3  0.5135  2  e  1  3558274.88888889|387  0  0.5909  3  ne  2  4021804.33333333
162  3  0.5135  2  e  1  3558274.88888889|388  2  0.4878  17  ne  2  3573681.77777778
162  3  0.5135  2  e  1  3558274.88888889|396  1  0.6676  5  ne  2  4023738.33333333
162  3  0.5135  2  e  1  3558274.88888889|397  3  0.4879  6  ne  2  3994198
162  3  0.5135  2  e  1  3558274.88888889|399  2  0.5039  2  ne  2  4014967.33333333
162  3  0.5135  2  e  1  3558274.88888889|403  1  0.5437  12  ne  2  4019689
162  3  0.5135  2  e  1  3558274.88888889|404  3  0.4636  2  ne  2  3995992.33333333
162  3  0.5135  2  e  1  3558274.88888889|405  0  0.3468  14  ne  2  4011125.66666667
162  3  0.5135  2  e  1  3558274.88888889|406  0  0.6225  4  ne  2  4021130
162  3  0.5135  2  e  1  3558274.88888889|408  3  0.608  7  ne  2  3990466.66666667
162  3  0.5135  2  e  1  3558274.88888889|409  3  0.6525  6  ne  2  3991950.66666667
162  3  0.5135  2  e  1  3558274.88888889|415  0  0.4826  15  ne  2  4020669.66666667
162  3  0.5135  2  e  1  3558274.88888889|417  1  0.5913  7  ne  2  4030770.33333333
162  3  0.5135  2  e  1  3558274.88888889|418  3  0.6405  4  ne  2  3564469.55555556
162  3  0.5135  2  e  1  3558274.88888889|419  3  0.4457  3  ne  2  3560461.77777778
162  3  0.5135  2  e  1  3558274.88888889|426  2  0.5007  3  ne  2  4024331.66666667
162  3  0.5135  2  e  1  3558274.88888889|431  3  0.5458  1  ne  2  3559846.44444444
162  3  0.5135  2  e  1  3558274.88888889|436  3  0.4453  1  ne  2  3991447
162  3  0.5135  2  e  1  3558274.88888889|438  2  0.3602  4  ne  2  4016597.66666667
162  3  0.5135  2  e  1  3558274.88888889|440  1  0.2448  16  ne  2  4012776.33333333
162  3  0.5135  2  e  1  3558274.88888889|441  3  0.3963  11  ne  2  3561947.55555556
162  3  0.5135  2  e  1  3558274.88888889|444  0  0.5646  1  ne  2  4025673.66666667
162  3  0.5135  2  e  1  3558274.88888889|447  3  0.4441  13  ne  2  3556644.44444444
162  3  0.5135  2  e  1  3558274.88888889|453  3  0.5464  11  ne  2  3557712.22222222
162  3  0.5135  2  e  1  3558274.88888889|456  3  0.4459  8  ne  2  3557136.88888889
162  3  0.5135  2  e  1  3558274.88888889|458  0  0.3988  20  ne  2  4018708
162  3  0.5135  2  e  1  3558274.88888889|459  0  0.5659  1  ne  2  4029807.66666667
162  3  0.5135  2  e  1  3558274.88888889|463  3  0.4142  9  ne  2  3992053.33333333
162  3  0.5135  2  e  1  3558274.88888889|464  0  0.5711  9  ne  2  4033259.66666667
162  3  0.5135  2  e  1  3558274.88888889|472  3  0.5451  12  ne  2  3557838.66666667
162  3  0.5135  2  e  1  3558274.88888889|475  3  0.595  8  ne  2  3992652
162  3  0.5135  2  e  1  3558274.88888889|483  3  0.4959  13  ne  2  3560361.77777778
162  3  0.5135  2  e  1  3558274.88888889|484  3  0.5879  13  ne  2  3554596.66666667
162  3  0.5135  2  e  1  3558274.88888889|486  2  0.5008  4  ne  2  4020868.33333333
24  3  0.3906  21  e  1  3559315.33333333|279  0  0.3896  14  ne  2  3575038.88888889
24  3  0.3906  21  e  1  3559315.33333333|286  3  0.2364  24  ne  2  3990618
24  3  0.3906  21  e  1  3559315.33333333|289  1  0.4596  16  ne  2  4012935
24  3  0.3906  21  e  1  3559315.33333333|291  1  0.3761  18  ne  2  4003389.33333333
24  3  0.3906  21  e  1  3559315.33333333|292  3  0.2036  18  ne  2  3557166.22222222
24  3  0.3906  21  e  1  3559315.33333333|296  0  0.3913  26  ne  2  4010150
24  3  0.3906  21  e  1  3559315.33333333|297  1  0.3131  16  ne  2  4019151.33333333
24  3  0.3906  21  e  1  3559315.33333333|312  0  0.3584  35  ne  2  4012107.66666667
24  3  0.3906  21  e  1  3559315.33333333|315  3  0.3393  13  ne  2  3990489.33333333
24  3  0.3906  21  e  1  3559315.33333333|319  3  0.6039  29  ne  2  3564211.33333333
24  3  0.3906  21  e  1  3559315.33333333|320  3  0.2491  14  ne  2  3557440.44444444
24  3  0.3906  21  e  1  3559315.33333333|323  2  0.378  15  ne  2  4005789
24  3  0.3906  21  e  1  3559315.33333333|333  3  0.3349  19  ne  2  3560182.88888889
24  3  0.3906  21  e  1  3559315.33333333|356  3  0.4356  29  ne  2  3558312.44444444
24  3  0.3906  21  e  1  3559315.33333333|367  3  0.303  18  ne  2  3993352
24  3  0.3906  21  e  1  3559315.33333333|369  3  0.337  20  ne  2  3558529.77777778
24  3  0.3906  21  e  1  3559315.33333333|377  3  0.4058  32  ne  2  3563604
24  3  0.3906  21  e  1  3559315.33333333|379  0  0.3627  35  ne  2  4015359
24  3  0.3906  21  e  1  3559315.33333333|382  3  0.5208  14  ne  2  3992857
24  3  0.3906  21  e  1  3559315.33333333|385  3  0.3566  23  ne  2  3558374.22222222
24  3  0.3906  21  e  1  3559315.33333333|400  0  0.3132  24  ne  2  4012255.33333333
24  3  0.3906  21  e  1  3559315.33333333|401  3  0.3239  8  ne  2  3556140.22222222
24  3  0.3906  21  e  1  3559315.33333333|402  3  0.3599  17  ne  2  3558266.22222222
24  3  0.3906  21  e  1  3559315.33333333|411  1  0.3182  13  ne  2  4014662
24  3  0.3906  21  e  1  3559315.33333333|413  3  0.2871  26  ne  2  3560682.88888889
24  3  0.3906  21  e  1  3559315.33333333|420  2  0.3264  9  ne  2  4013044.66666667
24  3  0.3906  21  e  1  3559315.33333333|445  0  0.5402  29  ne  2  4012645
24  3  0.3906  21  e  1  3559315.33333333|452  2  0.2274  15  ne  2  4011062
24  3  0.3906  21  e  1  3559315.33333333|454  3  0.475  22  ne  2  3989438.66666667
24  3  0.3906  21  e  1  3559315.33333333|457  0  0.4457  21  ne  2  4014513
24  3  0.3906  21  e  1  3559315.33333333|460  3  0.418  17  ne  2  3560904.44444444
24  3  0.3906  21  e  1  3559315.33333333|462  2  0.2895  12  ne  2  3569480.22222222
24  3  0.3906  21  e  1  3559315.33333333|470  0  0.4373  18  ne  2  4020641
24  3  0.3906  21  e  1  3559315.33333333|476  1  0.4183  23  ne  2  4004628.66666667
24  3  0.3906  21  e  1  3559315.33333333|477  0  0.4674  26  ne  2  4019068
336  3  0.3992  9  e  2  2994349.09090909|488  0  0.3805  9  ne  3  4674781.2
336  3  0.3992  9  e  2  2994349.09090909|489  0  0.4042  9  ne  3  4679932
336  3  0.3992  9  e  2  2994349.09090909|490  3  0.3875  8  ne  3  2998149.27272727
336  3  0.3992  9  e  2  2994349.09090909|493  2  0.3799  11  ne  3  4659559.6
336  3  0.3992  9  e  2  2994349.09090909|495  3  0.4169  10  ne  3  2995972
336  3  0.3992  9  e  2  2994349.09090909|496  3  0.3941  8  ne  3  4645688.8
336  3  0.3992  9  e  2  2994349.09090909|498  3  0.4195  11  ne  3  2998369.63636364
336  3  0.3992  9  e  2  2994349.09090909|500  3  0.4044  10  ne  3  2996826.36363636
336  3  0.3992  9  e  2  2994349.09090909|501  3  0.4074  11  ne  3  2999269.09090909
336  3  0.3992  9  e  2  2994349.09090909|503  0  0.4112  10  ne  3  4677901.6
336  3  0.3992  9  e  2  2994349.09090909|504  0  0.3936  10  ne  3  4672319.6
336  3  0.3992  9  e  2  2994349.09090909|506  3  0.3983  6  ne  3  2996877.63636364
336  3  0.3992  9  e  2  2994349.09090909|507  1  0.3633  9  ne  3  4683938.4
336  3  0.3992  9  e  2  2994349.09090909|508  3  0.3874  12  ne  3  4649212.4
336  3  0.3992  9  e  2  2994349.09090909|512  3  0.39  13  ne  3  4648422.4
336  3  0.3992  9  e  2  2994349.09090909|513  3  0.4236  9  ne  3  2998889.63636364
336  3  0.3992  9  e  2  2994349.09090909|515  3  0.3949  9  ne  3  2997718.18181818
336  3  0.3992  9  e  2  2994349.09090909|517  3  0.4076  9  ne  3  2997693.27272727
336  3  0.3992  9  e  2  2994349.09090909|518  3  0.4075  9  ne  3  2999237.63636364
336  3  0.3992  9  e  2  2994349.09090909|519  0  0.3968  10  ne  3  4692592.4
336  3  0.3992  9  e  2  2994349.09090909|520  0  0.3912  11  ne  3  4687442
336  3  0.3992  9  e  2  2994349.09090909|521  3  0.4243  5  ne  3  2995788.90909091
336  3  0.3992  9  e  2  2994349.09090909|522  3  0.3856  8  ne  3  3000935.63636364
336  3  0.3992  9  e  2  2994349.09090909|523  0  0.4079  9  ne  3  4672174
336  3  0.3992  9  e  2  2994349.09090909|525  3  0.3955  11  ne  3  3001487.63636364
336  3  0.3992  9  e  2  2994349.09090909|529  3  0.4145  11  ne  3  4647624.4
336  3  0.3992  9  e  2  2994349.09090909|531  3  0.4079  11  ne  3  2998502.18181818
336  3  0.3992  9  e  2  2994349.09090909|532  3  0.3986  10  ne  3  2995182
336  3  0.3992  9  e  2  2994349.09090909|535  3  0.388  11  ne  3  2998200.36363636
336  3  0.3992  9  e  2  2994349.09090909|537  3  0.4172  12  ne  3  2999889.63636364
336  3  0.3992  9  e  2  2994349.09090909|538  3  0.4019  10  ne  3  4648662.4
336  3  0.3992  9  e  2  2994349.09090909|546  1  0.4142  10  ne  3  4674609.2
336  3  0.3992  9  e  2  2994349.09090909|548  1  0.4204  9  ne  3  4677259.6
336  3  0.3992  9  e  2  2994349.09090909|549  0  0.4282  10  ne  3  4688560.8
336  3  0.3992  9  e  2  2994349.09090909|550  3  0.3795  10  ne  3  4645573.6
336  3  0.3992  9  e  2  2994349.09090909|551  3  0.382  12  ne  3  2998688.36363636
336  3  0.3992  9  e  2  2994349.09090909|552  1  0.4086  8  ne  3  4676437.6
336  3  0.3992  9  e  2  2994349.09090909|553  1  0.402  9  ne  3  4674289.6
336  3  0.3992  9  e  2  2994349.09090909|554  3  0.3883  11  ne  3  2995673.45454545
336  3  0.3992  9  e  2  2994349.09090909|556  1  0.3677  8  ne  3  4683976.8
336  3  0.3992  9  e  2  2994349.09090909|557  3  0.4022  10  ne  3  2997774.54545455
336  3  0.3992  9  e  2  2994349.09090909|558  3  0.3668  8  ne  3  2998180.36363636
336  3  0.3992  9  e  2  2994349.09090909|561  2  0.408  9  ne  3  4660914.8
336  3  0.3992  9  e  2  2994349.09090909|566  3  0.3963  10  ne  3  2999100
336  3  0.3992  9  e  2  2994349.09090909|567  3  0.3955  8  ne  3  2999758.72727273
336  3  0.3992  9  e  2  2994349.09090909|568  3  0.3924  7  ne  3  2996634.18181818
336  3  0.3992  9  e  2  2994349.09090909|571  1  0.3933  9  ne  3  4676008
336  3  0.3992  9  e  2  2994349.09090909|573  3  0.3745  11  ne  3  3000938
336  3  0.3992  9  e  2  2994349.09090909|574  3  0.4118  7  ne  3  2995849.09090909
336  3  0.3992  9  e  2  2994349.09090909|576  0  0.3826  12  ne  3  4684924.8
336  3  0.3992  9  e  2  2994349.09090909|579  2  0.3902  10  ne  3  4674341.6
336  3  0.3992  9  e  2  2994349.09090909|580  3  0.41  11  ne  3  2999916
336  3  0.3992  9  e  2  2994349.09090909|581  3  0.3863  6  ne  3  4648370.4
336  3  0.3992  9  e  2  2994349.09090909|582  3  0.4151  10  ne  3  2995746.72727273
336  3  0.3992  9  e  2  2994349.09090909|583  3  0.3663  11  ne  3  2997963.45454545
336  3  0.3992  9  e  2  2994349.09090909|584  0  0.3695  10  ne  3  4666831.6
336  3  0.3992  9  e  2  2994349.09090909|591  3  0.3763  7  ne  3  2996425.09090909
336  3  0.3992  9  e  2  2994349.09090909|598  3  0.3962  10  ne  3  3000399.45454545
336  3  0.3992  9  e  2  2994349.09090909|599  3  0.3892  10  ne  3  2996845.09090909
336  3  0.3992  9  e  2  2994349.09090909|600  3  0.3806  8  ne  3  2997149.45454545
336  3  0.3992  9  e  2  2994349.09090909|601  3  0.4023  8  ne  3  2998920.54545455
336  3  0.3992  9  e  2  2994349.09090909|603  3  0.3931  7  ne  3  3000408
336  3  0.3992  9  e  2  2994349.09090909|605  3  0.3941  8  ne  3  3000400.90909091
336  3  0.3992  9  e  2  2994349.09090909|607  3  0.3532  9  ne  3  2998333.45454545
336  3  0.3992  9  e  2  2994349.09090909|613  3  0.4126  10  ne  3  2993656.90909091
336  3  0.3992  9  e  2  2994349.09090909|617  3  0.4105  9  ne  3  2998435.09090909
336  3  0.3992  9  e  2  2994349.09090909|619  3  0.3979  8  ne  3  3000109.63636364
336  3  0.3992  9  e  2  2994349.09090909|620  3  0.3839  10  ne  3  4651300
336  3  0.3992  9  e  2  2994349.09090909|625  2  0.4144  8  ne  3  4673256
336  3  0.3992  9  e  2  2994349.09090909|627  3  0.4165  8  ne  3  2996357.45454545
336  3  0.3992  9  e  2  2994349.09090909|637  1  0.4122  8  ne  3  4677465.6
336  3  0.3992  9  e  2  2994349.09090909|641  3  0.3852  8  ne  3  4646507.6
336  3  0.3992  9  e  2  2994349.09090909|642  3  0.3965  8  ne  3  2997428.72727273
336  3  0.3992  9  e  2  2994349.09090909|644  2  0.4042  10  ne  3  4668107.2
336  3  0.3992  9  e  2  2994349.09090909|645  3  0.3937  8  ne  3  4647161.2
336  3  0.3992  9  e  2  2994349.09090909|646  3  0.3928  12  ne  3  2998526.18181818
336  3  0.3992  9  e  2  2994349.09090909|648  3  0.4163  11  ne  3  4650466.4
336  3  0.3992  9  e  2  2994349.09090909|649  3  0.41  5  ne  3  4646991.6
336  3  0.3992  9  e  2  2994349.09090909|651  3  0.3965  8  ne  3  2997428.72727273
336  3  0.3992  9  e  2  2994349.09090909|652  3  0.3839  9  ne  3  2996659.81818182
336  3  0.3992  9  e  2  2994349.09090909|653  3  0.4281  9  ne  3  4648625.2
336  3  0.3992  9  e  2  2994349.09090909|655  3  0.4286  11  ne  3  2996951.81818182
336  3  0.3992  9  e  2  2994349.09090909|657  3  0.3915  10  ne  3  4648654.8
336  3  0.3992  9  e  2  2994349.09090909|658  3  0.4061  8  ne  3  4650284.4
336  3  0.3992  9  e  2  2994349.09090909|659  3  0.3738  12  ne  3  4649839.2
336  3  0.3992  9  e  2  2994349.09090909|661  3  0.3966  10  ne  3  4649442.4
336  3  0.3992  9  e  2  2994349.09090909|663  3  0.4023  8  ne  3  2998927.27272727
336  3  0.3992  9  e  2  2994349.09090909|664  0  0.424  7  ne  3  4668268.8
336  3  0.3992  9  e  2  2994349.09090909|667  3  0.3889  8  ne  3  2996778.36363636
364  3  0.5225  6  e  2  2995260.36363636|487  3  0.5266  6  ne  3  2995740.90909091
364  3  0.5225  6  e  2  2995260.36363636|491  3  0.5427  8  ne  3  2999142.18181818
364  3  0.5225  6  e  2  2995260.36363636|497  3  0.5422  3  ne  3  4647698.4
