.ID.  localsearch  rho  ants  statusElite  iteration  eliteResults|.ID.  localsearch  rho  ants  statusNew  iteration  newResults
269  3  0.257  11  e  1  4342288.22222222|340  3  0.1114  19  ne  2  4348291.11111111
269  3  0.257  11  e  1  4342288.22222222|348  0  0.2354  26  ne  2  4691220.8
269  3  0.257  11  e  1  4342288.22222222|350  1  0.2826  21  ne  2  4685761.6
269  3  0.257  11  e  1  4342288.22222222|351  3  0.1559  15  ne  2  4347044.66666667
269  3  0.257  11  e  1  4342288.22222222|356  2  0.4134  9  ne  2  4364586.88888889
269  3  0.257  11  e  1  4342288.22222222|358  3  0.1953  7  ne  2  4347002.88888889
269  3  0.257  11  e  1  4342288.22222222|362  2  0.3811  12  ne  2  4689657.2
269  3  0.257  11  e  1  4342288.22222222|363  3  0.1559  19  ne  2  4345449.11111111
269  3  0.257  11  e  1  4342288.22222222|365  3  0.4118  3  ne  2  4345121.55555556
269  3  0.257  11  e  1  4342288.22222222|366  3  0.3023  5  ne  2  4344325.77777778
269  3  0.257  11  e  1  4342288.22222222|367  1  0.3478  4  ne  2  4695242.4
269  3  0.257  11  e  1  4342288.22222222|368  3  0.1976  18  ne  2  4341196
269  3  0.257  11  e  1  4342288.22222222|369  0  0.3528  3  ne  2  4711353.2
269  3  0.257  11  e  1  4342288.22222222|375  3  0.0877  6  ne  2  4345774.44444444
269  3  0.257  11  e  1  4342288.22222222|378  3  0.1363  27  ne  2  4344296.22222222
269  3  0.257  11  e  1  4342288.22222222|381  3  0.3929  9  ne  2  4346937.77777778
269  3  0.257  11  e  1  4342288.22222222|385  1  0.2604  6  ne  2  4697972.4
269  3  0.257  11  e  1  4342288.22222222|386  1  0.3238  15  ne  2  4702868.8
269  3  0.257  11  e  1  4342288.22222222|399  3  0.2769  26  ne  2  4345758.44444444
269  3  0.257  11  e  1  4342288.22222222|408  0  0.2289  18  ne  2  4695632.8
269  3  0.257  11  e  1  4342288.22222222|409  3  0.3579  17  ne  2  4341788.88888889
269  3  0.257  11  e  1  4342288.22222222|412  2  0.361  10  ne  2  4689616
269  3  0.257  11  e  1  4342288.22222222|414  0  0.1573  2  ne  2  4702995.6
269  3  0.257  11  e  1  4342288.22222222|416  1  0.2199  15  ne  2  4697476.8
269  3  0.257  11  e  1  4342288.22222222|417  3  0.268  18  ne  2  4347920.44444444
269  3  0.257  11  e  1  4342288.22222222|425  3  0.3667  4  ne  2  4345522.44444444
269  3  0.257  11  e  1  4342288.22222222|429  3  0.3116  20  ne  2  4342961.77777778
269  3  0.257  11  e  1  4342288.22222222|431  1  0.1947  3  ne  2  4706797.6
269  3  0.257  11  e  1  4342288.22222222|434  0  0.3104  28  ne  2  4693624
